CombatRank,ValueRank,ShockRank,ShockValueRank,Unit,Cost,SmallArms,HP,NormalizedHP,EffectiveDPS,Suppression,NormalizedSuppression,ShockDPS,ShockSuppression,ShockNormalizedSuppression,ATScore,CombatScore,ValueScore,IsShock,ShockCombatScore,ShockValueScore
169,406,117,374,AIRBORNE (DRAGON),70,9,9,0.5625,0.154,35.73,0.2523,0.485,42.04,0.2968,1.98,0.3166,0.4523,True,0.4743,0.6776
170,181,211,221,LIGHT RIFLES (VIPER),50,9,9,0.5625,0.154,35.73,0.2523,0.358,35.73,0.2523,2.86,0.3166,0.6332,False,0.4085,0.8171
171,13,230,21,BEVEILIGING,30,9,9,0.5625,0.153,35.81,0.2528,0.317,35.81,0.2528,0,0.3165,1.0548,False,0.3902,1.3006
172,183,66,73,SAPERZY,50,9,9,0.5625,0.165,32.12,0.2268,0.554,53.48,0.3775,1.8,0.3163,0.6326,True,0.5218,1.0435
173,343,67,177,NIEB. BERETY SAPERZY,60,9,9,0.5625,0.165,32.12,0.2268,0.554,53.48,0.3775,1.57,0.3163,0.5272,True,0.5218,0.8696
174,184,202,207,PIECHOTA ,50,9,9,0.5625,0.165,32.12,0.2268,0.383,32.12,0.2268,1.57,0.3163,0.6326,False,0.4146,0.8291
175,430,307,467,DRAGON-PARAS,75,5,6,0.375,0.221,60.0,0.4236,0.334,43.01,0.3036,0,0.3154,0.4205,True,0.3423,0.4564
176,431,232,445,SAS PATROL,75,5,6,0.375,0.221,60.0,0.4236,0.381,61.18,0.4319,0,0.3154,0.4205,True,0.3891,0.5188
273,186,141,85,PIONIER,50,9,9,0.5625,0.152,35.03,0.2473,0.513,56.9,0.4017,0,0.3145,0.6291,True,0.5081,1.0163
178,68,224,99,FUSILEROS,40,9,9,0.5625,0.155,33.64,0.2375,0.333,33.64,0.2375,0,0.3143,0.7856,False,0.3944,0.9859
179,28,249,63,FR. POLIZEI-RESERVE,35,10,10,0.625,0.128,26.87,0.1897,0.267,26.87,0.1897,0.58,0.3142,0.8978,False,0.377,1.0772
180,289,214,308,AIR CAV. TROOPERS,55,9,9,0.5625,0.153,33.11,0.2338,0.356,33.11,0.2338,2.39,0.3125,0.5682,False,0.4039,0.7343
181,188,229,253,INFANTERIE (LAW),50,9,9,0.5625,0.153,33.05,0.2333,0.328,33.05,0.2333,2.39,0.3123,0.6246,False,0.3909,0.7819
182,432,336,470,SPETSNAZ GRU,75,6,6,0.375,0.261,44.88,0.3168,0.334,36.33,0.2565,4.03,0.3123,0.4164,True,0.3329,0.4439
183,193,292,343,JÆGERE,50,6,6,0.375,0.254,46.7,0.3297,0.369,38.47,0.2716,3.49,0.3117,0.6233,True,0.3515,0.703
184,451,293,473,LRS,80,6,6,0.375,0.254,46.7,0.3297,0.369,38.47,0.2716,3.49,0.3117,0.3896,True,0.3515,0.4394
185,393,122,326,SPADOCHRONIARZE (METIS),65,9,9,0.5625,0.153,32.27,0.2278,0.483,37.96,0.268,2.04,0.3115,0.4792,True,0.4679,0.7198
186,122,215,160,FUSILIER (RL-83),45,9,9,0.5625,0.153,32.27,0.2278,0.357,32.27,0.2278,1.29,0.3115,0.6922,False,0.4031,0.8958
187,76,216,86,FUSILIER ,40,9,9,0.5625,0.153,32.27,0.2278,0.357,32.27,0.2278,2.02,0.3115,0.7788,False,0.4031,1.0078
188,194,263,309,B.G.S.,50,9,9,0.5625,0.152,32.59,0.2301,0.275,32.59,0.2301,1.68,0.3114,0.6228,False,0.3665,0.7329
189,195,217,234,MOR. PEKHOTA (RPG-22),50,9,9,0.5625,0.151,32.27,0.2278,0.351,32.27,0.2278,2.76,0.3104,0.6208,False,0.4006,0.8011
190,294,218,319,MORSKAYA PEKHOTA,55,9,9,0.5625,0.151,32.27,0.2278,0.351,32.27,0.2278,1.83,0.3104,0.5644,False,0.4006,0.7283
191,353,125,264,DESANT. MOR. PEKHOTA,60,9,9,0.5625,0.151,32.27,0.2278,0.475,37.96,0.268,1.57,0.3104,0.5173,True,0.4644,0.774
192,295,126,200,DESANT. OCHRONA,55,9,9,0.5625,0.151,32.27,0.2278,0.475,37.96,0.268,1.8,0.3104,0.5644,True,0.4644,0.8444
193,130,89,52,PIONIERS,45,9,9,0.5625,0.151,32.12,0.2268,0.511,53.48,0.3775,0,0.3101,0.6892,True,0.5023,1.1163
194,196,90,90,DESANT. SAPERZY,50,9,9,0.5625,0.151,32.12,0.2268,0.511,53.48,0.3775,0,0.3101,0.6203,True,0.5023,1.0047
195,3,155,2,RES. GENIE,25,8,8,0.5,0.172,40.44,0.2855,0.41,60.64,0.4281,0,0.3094,1.2377,True,0.4452,1.781
196,395,210,405,AIRMOBILE SCOUTS,65,8,8,0.5,0.172,39.18,0.2766,0.399,39.18,0.2766,2.39,0.3076,0.4732,False,0.41,0.6308
197,357,129,266,FALLSCHIRMJÄGER (s.MG),60,7,7,0.4375,0.221,38.84,0.2742,0.545,45.7,0.3226,3.49,0.3075,0.5124,True,0.4629,0.7716
198,359,182,334,KAMPFSCHWIMMER,60,6,6,0.375,0.231,50.76,0.3583,0.46,62.07,0.4382,0,0.3071,0.5118,True,0.426,0.71
199,82,132,40,MOR. SAPERI (RPO),40,6,5,0.3125,0.236,64.47,0.4551,0.541,75.84,0.5354,0,0.3067,0.7668,True,0.4598,1.1496
200,83,133,41,DESANT. SAPERI (RPO),40,6,5,0.3125,0.236,64.47,0.4551,0.541,75.84,0.5354,0,0.3067,0.7668,True,0.4598,1.1496
201,455,284,469,FERNSPAHER,80,6,6,0.375,0.231,50.38,0.3557,0.364,42.8,0.3021,3.49,0.3064,0.383,True,0.3556,0.4445
202,444,321,468,SPEZIALAUFKLÄRER,75,6,6,0.375,0.231,50.0,0.353,0.325,42.35,0.299,3.49,0.3058,0.4077,True,0.3372,0.4496
203,396,322,446,RT SHPz,65,6,6,0.375,0.231,50.0,0.353,0.325,42.35,0.299,3.49,0.3058,0.4705,True,0.3372,0.5187
204,363,200,355,GREEN BERETS,60,6,6,0.375,0.259,40.7,0.2873,0.479,48.54,0.3427,5.4,0.3051,0.5084,True,0.4155,0.6926
205,307,276,392,MOT.-SCHÜTZEN (SVD),55,8,8,0.5,0.16,41.0,0.2894,0.319,29.33,0.2071,2.39,0.3047,0.5541,False,0.36,0.6546
206,88,220,98,N.G. RIFLES (LAW),40,9,9,0.5625,0.135,33.11,0.2338,0.338,33.11,0.2338,2.17,0.3045,0.7612,False,0.3958,0.9896
207,30,223,49,RESERVISTES,35,9,9,0.5625,0.135,32.27,0.2278,0.339,32.27,0.2278,1.17,0.3032,0.8662,False,0.3948,1.128
309,365,147,202,PIONIER (Flam.),60,8,9,0.5625,0.136,31.83,0.2247,0.46,72.06,0.5087,0,0.3031,0.5051,True,0.5055,0.8425
209,146,124,76,TERRIERS PIONEERS,45,9,9,0.5625,0.142,29.53,0.2084,0.44,50.42,0.356,0,0.3025,0.6722,True,0.466,1.0355
210,312,253,378,EXPLORADORES,55,9,9,0.5625,0.141,29.68,0.2095,0.295,29.68,0.2095,1.68,0.3021,0.5492,False,0.3716,0.6757
211,313,254,379,JÄGER AUFKL.,55,9,9,0.5625,0.141,29.68,0.2095,0.295,29.68,0.2095,1.72,0.3021,0.5492,False,0.3716,0.6757
212,224,255,292,JÄGER (CarlG),50,9,9,0.5625,0.141,29.68,0.2095,0.295,29.68,0.2095,1.8,0.3021,0.6041,False,0.3716,0.7433
213,225,256,293,JÄGER (PzF),50,9,9,0.5625,0.141,29.68,0.2095,0.295,29.68,0.2095,1.72,0.3021,0.6041,False,0.3716,0.7433
214,226,257,294,PZ.GRENADIER (M113),50,9,9,0.5625,0.141,29.68,0.2095,0.295,29.68,0.2095,1.72,0.3021,0.6041,False,0.3716,0.7433
215,229,262,297,INFANTERIE,50,9,9,0.5625,0.139,29.38,0.2074,0.292,29.38,0.2074,1.8,0.3011,0.6022,False,0.3699,0.7398
216,235,119,121,SAPEURS (Flam.),50,7,8,0.5,0.166,35.37,0.2497,0.417,76.22,0.5381,0,0.2996,0.5991,True,0.4703,0.9407
217,320,239,354,MOTORISED SCOUTS,55,8,8,0.5,0.163,35.75,0.2524,0.346,35.75,0.2524,1.8,0.2988,0.5433,False,0.381,0.6928
218,240,235,267,N.G. RIFLES (DRAGON),50,9,9,0.5625,0.129,30.96,0.2185,0.323,30.96,0.2185,1.85,0.2986,0.5972,False,0.3858,0.7715
219,241,236,268,N.G. RIFLES (M67),50,9,9,0.5625,0.129,30.96,0.2185,0.323,30.96,0.2185,0.95,0.2986,0.5972,False,0.3858,0.7715
220,459,176,435,FORMOZA,80,6,6,0.375,0.236,43.2,0.305,0.446,69.65,0.4917,3.49,0.2985,0.3731,True,0.4303,0.5378
221,242,177,184,FRØMÆND,50,6,6,0.375,0.236,43.2,0.305,0.446,69.65,0.4917,2.54,0.2985,0.597,True,0.4303,0.8605
222,321,178,252,PSSE-B,55,6,6,0.375,0.236,43.2,0.305,0.446,69.65,0.4917,5.4,0.2985,0.5428,True,0.4303,0.7823
223,427,248,434,DESANT. ROZP. SPECJALNE,70,6,6,0.375,0.236,43.2,0.305,0.39,50.82,0.3588,2.86,0.2985,0.4265,True,0.3784,0.5405
224,43,258,68,NATRES,35,9,9,0.5625,0.127,29.53,0.2084,0.294,29.53,0.2084,2.17,0.2955,0.8443,False,0.371,1.06
225,94,260,134,HEIMAT-JÄGER,40,9,9,0.5625,0.126,29.68,0.2095,0.292,29.68,0.2095,1.66,0.2954,0.7386,False,0.3701,0.9253
226,161,261,212,HEIMAT-AUFKLÄRER,45,9,9,0.5625,0.126,29.68,0.2095,0.292,29.68,0.2095,1.6,0.2954,0.6565,False,0.3701,0.8225
227,336,313,408,PANZERMATROSEN,55,8,8,0.5,0.145,37.53,0.265,0.285,25.87,0.1826,1.83,0.2933,0.5333,False,0.3399,0.618
228,266,319,380,GVARDEITSY (SVD),50,8,8,0.5,0.143,37.53,0.265,0.28,25.87,0.1826,2.76,0.2922,0.5844,False,0.3373,0.6747
229,267,323,382,CHASSEURS,50,8,8,0.5,0.143,37.39,0.264,0.279,25.72,0.1816,1.68,0.2919,0.5838,False,0.337,0.6739
230,268,324,383,SPAHIS,50,8,8,0.5,0.143,37.39,0.264,0.279,25.72,0.1816,1.68,0.2919,0.5838,False,0.337,0.6739
231,407,325,447,HUSSARDS-PARA.,65,8,8,0.5,0.143,37.39,0.264,0.279,25.72,0.1816,4.72,0.2919,0.4491,False,0.337,0.5184
232,408,326,448,RAZVEDKA PV KGB,65,8,8,0.5,0.143,37.39,0.264,0.279,25.72,0.1816,0,0.2919,0.4491,False,0.337,0.5184
233,337,327,409,POGRANVOISKA KGB,55,8,8,0.5,0.143,37.39,0.264,0.279,25.72,0.1816,2.76,0.2919,0.5308,False,0.337,0.6127
234,340,247,362,MECH. RIFLES (C6),55,8,8,0.5,0.148,35.15,0.2482,0.345,35.15,0.2482,1.8,0.2913,0.5296,False,0.3797,0.6903
235,101,290,171,INFANTERI,40,8,8,0.5,0.154,32.67,0.2306,0.292,32.67,0.2306,1.8,0.2904,0.7259,False,0.3524,0.881
236,274,240,271,MOT.-SCHÜTZEN (BTR),50,8,8,0.5,0.153,32.53,0.2297,0.355,32.53,0.2297,2.02,0.2896,0.5792,False,0.3807,0.7615
237,345,241,356,MOT.-SCHÜTZEN (Metis),55,8,8,0.5,0.153,32.53,0.2297,0.355,32.53,0.2297,2.04,0.2896,0.5266,False,0.3807,0.6922
238,346,242,357,MOT.-SCHÜTZEN (Strela),55,8,8,0.5,0.153,32.53,0.2297,0.355,32.53,0.2297,2.39,0.2896,0.5266,False,0.3807,0.6922
239,347,243,358,RES. PARA-COMMANDO,55,8,8,0.5,0.153,32.53,0.2297,0.355,32.53,0.2297,2.02,0.2896,0.5266,False,0.3807,0.6922
480,480,477,483,ECLAIREURS,55,8,8,0.5,0.153,32.53,0.2297,0.355,32.53,0.2297,1.29,0.2896,0.5266,False,0.3807,0.6922
241,22,237,24,REZ. PULEMETCHIKI,30,8,8,0.5,0.141,35.57,0.2511,0.352,35.57,0.2511,0,0.2886,0.9619,False,0.3837,1.2791
242,51,303,97,GENDARMES DE L'AIR,35,8,8,0.5,0.149,32.38,0.2286,0.28,32.38,0.2286,0,0.2876,0.8218,False,0.3466,0.9902
243,280,165,174,ASSAULT PIONEERS (Carl.G),50,8,8,0.5,0.148,32.53,0.2297,0.465,38.27,0.2702,1.8,0.2874,0.5748,True,0.4383,0.8766
244,176,109,69,ASSAULT PIONEERS,45,8,8,0.5,0.148,32.53,0.2297,0.501,53.96,0.3809,0,0.2874,0.6387,True,0.4767,1.0593
245,417,166,381,PARAS,65,8,8,0.5,0.148,32.53,0.2297,0.465,38.27,0.2702,4.49,0.2874,0.4422,True,0.4383,0.6743
246,350,250,366,RIFLES,55,8,8,0.5,0.148,32.53,0.2297,0.344,32.53,0.2297,4.49,0.2874,0.5226,False,0.3756,0.6829
247,439,167,407,PARA. SCOUTS,70,8,8,0.5,0.148,32.53,0.2297,0.465,38.27,0.2702,2.39,0.2874,0.4106,True,0.4383,0.6261
248,177,338,302,MOTOSTRELKI MVD (SVD),45,8,8,0.5,0.143,34.07,0.2405,0.279,22.4,0.1581,1.57,0.2872,0.6383,False,0.3323,0.7385
249,107,251,127,CHASSEURS ARDENNAIS,40,8,8,0.5,0.147,32.24,0.2276,0.343,32.24,0.2276,2.02,0.2869,0.7172,False,0.3749,0.9372
250,109,277,158,GENDARMES MOBILES,40,8,8,0.5,0.147,32.14,0.2269,0.308,32.14,0.2269,0.82,0.2864,0.7161,False,0.359,0.8975
251,113,341,208,REZERVISTI (SVD),40,8,8,0.5,0.126,37.53,0.265,0.265,25.87,0.1826,2.51,0.2845,0.7113,False,0.3308,0.827
252,290,268,311,USMC AERO-RIFLEMEN,50,8,8,0.5,0.139,32.53,0.2297,0.322,32.53,0.2297,2.39,0.2833,0.5666,False,0.366,0.732
253,291,294,344,DESANT. MOR. RAZVEDKA,50,6,6,0.375,0.202,43.23,0.3052,0.329,50.86,0.3591,1.06,0.2833,0.5666,True,0.3512,0.7025
254,293,118,122,SAPERZY ZWIADOWCY,50,8,8,0.5,0.147,28.92,0.2042,0.5,49.71,0.351,0,0.2822,0.5644,True,0.4703,0.9406
255,60,346,141,GARDES REPUBLICAINS (FR-F1),35,8,8,0.5,0.131,34.07,0.2405,0.251,22.4,0.1581,0,0.2818,0.8053,False,0.3197,0.9136
256,469,270,466,SPETSRAZVEDKA,80,8,8,0.5,0.131,34.07,0.2405,0.34,26.35,0.186,3.92,0.2818,0.3523,True,0.3652,0.4566
257,422,302,440,FORCE RECON,65,5,6,0.375,0.172,51.52,0.3637,0.378,32.37,0.2286,3.49,0.2814,0.4329,True,0.3471,0.534
258,362,271,391,MECH. RECCE,55,8,8,0.5,0.136,31.83,0.2247,0.317,31.83,0.2247,1.8,0.2812,0.5113,False,0.3625,0.659
259,296,272,322,MECH. RIFLES,50,8,8,0.5,0.136,31.83,0.2247,0.317,31.83,0.2247,1.8,0.2812,0.5624,False,0.3625,0.7249
260,423,269,427,MARSOUINS ECLAIREURS,65,8,8,0.5,0.136,31.83,0.2247,0.322,32.3,0.228,4.72,0.2812,0.4326,False,0.3653,0.562
261,297,291,340,FUSILIERS,50,8,8,0.5,0.139,30.19,0.2131,0.299,30.19,0.2131,2.39,0.2801,0.5602,False,0.3522,0.7043
262,300,137,140,PIO.AUFK.-TAUCHER,50,8,8,0.5,0.138,29.07,0.2052,0.471,49.88,0.3521,0,0.2782,0.5563,True,0.4572,0.9144
263,366,201,280,DSh. (Metis),55,8,8,0.5,0.136,29.07,0.2052,0.427,34.2,0.2414,2.04,0.2771,0.5037,True,0.4154,0.7552
265,303,140,145,RAZVEDKA SAPERI,50,8,8,0.5,0.136,29.07,0.2052,0.463,49.88,0.3521,0,0.2771,0.5541,True,0.4537,0.9075
265,303,140,145,RAZVEDKA SAPERI,50,8,8,0.5,0.136,29.07,0.2052,0.463,49.88,0.3521,0,0.2771,0.5541,True,0.4537,0.9075
266,200,278,237,GVARDEITSY,45,8,8,0.5,0.136,29.07,0.2052,0.315,29.07,0.2052,1.83,0.2771,0.6157,False,0.358,0.7956
267,304,279,328,GVARDEITSY (Metis),50,8,8,0.5,0.136,29.07,0.2052,0.315,29.07,0.2052,2.04,0.2771,0.5541,False,0.358,0.716
268,201,280,238,MOTOSTRELKI,45,8,8,0.5,0.136,29.07,0.2052,0.315,29.07,0.2052,1.83,0.2771,0.6157,False,0.358,0.7956
269,202,281,239,MOTOSTRELKI (RPG-26),45,8,8,0.5,0.136,29.07,0.2052,0.315,29.07,0.2052,3.92,0.2771,0.6157,False,0.358,0.7956
271,306,283,330,MOTOSTRELKI (Metis),50,8,8,0.5,0.136,29.07,0.2052,0.315,29.07,0.2052,2.04,0.2771,0.5541,False,0.358,0.716
271,306,283,330,MOTOSTRELKI (Metis),50,8,8,0.5,0.136,29.07,0.2052,0.315,29.07,0.2052,2.04,0.2771,0.5541,False,0.358,0.716
272,121,311,191,TERRIERS ,40,8,8,0.5,0.137,28.62,0.202,0.278,28.62,0.202,2.39,0.2771,0.6928,False,0.3406,0.8515
273,186,141,85,PIONIER,40,8,8,0.5,0.135,28.92,0.2042,0.462,49.71,0.351,0,0.2768,0.692,True,0.4533,1.1332
275,125,143,46,SAPERI,40,8,8,0.5,0.135,28.92,0.2042,0.462,49.71,0.351,0,0.2768,0.692,True,0.4533,1.1332
275,125,143,46,SAPERI,40,8,8,0.5,0.135,28.92,0.2042,0.462,49.71,0.351,0,0.2768,0.692,True,0.4533,1.1332
276,203,144,87,SAPEURS- PARAS,45,8,8,0.5,0.135,28.92,0.2042,0.462,49.71,0.351,0,0.2768,0.6151,True,0.4533,1.0073
277,204,145,88,LEGION.-SAPEURS,45,8,8,0.5,0.135,28.92,0.2042,0.462,49.71,0.351,0,0.2768,0.6151,True,0.4533,1.0073
278,126,314,196,INFANTERI (PNÆV),40,8,8,0.5,0.136,28.77,0.2031,0.275,28.77,0.2031,2.39,0.2767,0.6918,False,0.3394,0.8484
279,67,131,17,REZ. SAPERI,35,8,8,0.5,0.132,29.07,0.2052,0.479,49.88,0.3521,0,0.2754,0.7869,True,0.4612,1.3176
280,133,289,170,GARDES REPUBLICAINS,40,8,8,0.5,0.132,28.92,0.2042,0.306,28.92,0.2042,0.82,0.275,0.6876,False,0.3535,0.8839
281,405,212,375,PARA-COMMANDO (RL),60,8,8,0.5,0.13,28.72,0.2027,0.409,33.78,0.2385,2.02,0.274,0.4566,True,0.4066,0.6776
282,314,213,229,PARA-COMMANDO,50,8,8,0.5,0.13,28.72,0.2027,0.409,33.78,0.2385,2.02,0.274,0.5479,True,0.4066,0.8131
283,70,329,118,MILITÄRSTREIFEN (l.MG),35,7,7,0.4375,0.16,34.27,0.2419,0.298,34.27,0.2419,0,0.2736,0.7819,False,0.3354,0.9583
284,138,286,164,MOTOSTRELKI MVD,40,8,8,0.5,0.137,25.6,0.1807,0.319,25.6,0.1807,2.02,0.2729,0.6822,False,0.3548,0.887
285,223,288,250,ALASKAN CAV. SCOUTS,45,8,8,0.5,0.122,29.91,0.2112,0.304,29.91,0.2112,0.95,0.2719,0.6043,False,0.3541,0.7869
286,227,347,336,PIECHOTA ZMECH. (SVD),45,7,7,0.4375,0.146,37.51,0.2648,0.287,25.84,0.1825,1.57,0.2717,0.6039,False,0.3188,0.7085
287,454,44,233,NIEB. BERETY SAPERZY (LPO-50),70,6,9,0.5625,0.103,19.2,0.1355,0.418,126.41,0.8924,0,0.2703,0.3861,True,0.5632,0.8046
288,232,191,129,INGENIØRER,45,8,8,0.5,0.127,26.82,0.1893,0.397,47.24,0.3335,2.39,0.2699,0.5997,True,0.4203,0.934
289,434,238,417,FALLSCHIRMJÄGER,65,8,8,0.5,0.127,26.82,0.1893,0.361,31.55,0.2228,5.57,0.2699,0.4152,True,0.3819,0.5875
290,327,332,386,FALLSCHIRM-RESERVISTEN,50,8,8,0.5,0.127,26.82,0.1893,0.267,26.82,0.1893,1.8,0.2699,0.5397,False,0.3329,0.6657
291,328,333,387,JINETES,50,8,8,0.5,0.127,26.82,0.1893,0.267,26.82,0.1893,4.78,0.2699,0.5397,False,0.3329,0.6657
292,233,334,299,FUSILEROS (BMR),45,8,8,0.5,0.127,26.82,0.1893,0.267,26.82,0.1893,4.78,0.2699,0.5997,False,0.3329,0.7397
293,234,335,300,PANSERINFANTERI,45,8,8,0.5,0.127,26.82,0.1893,0.267,26.82,0.1893,1.8,0.2699,0.5997,False,0.3329,0.7397
294,435,365,461,SEP/VLK,65,6,6,0.375,0.199,34.61,0.2444,0.284,35.17,0.2483,3.49,0.2698,0.4151,False,0.3086,0.4748
295,144,295,175,REZ. RAZVEDKA,40,8,8,0.5,0.119,29.07,0.2052,0.299,29.07,0.2052,1.46,0.2697,0.6743,False,0.3507,0.8766
296,81,296,93,REZERVISTI,35,8,8,0.5,0.119,29.07,0.2052,0.299,29.07,0.2052,1.46,0.2697,0.7706,False,0.3507,1.0019
297,409,273,414,DESANT. AFGANTSY,60,7,7,0.4375,0.139,37.8,0.2668,0.368,30.74,0.217,2.76,0.2692,0.4487,True,0.3621,0.6034
298,239,198,133,GENIE,45,8,8,0.5,0.125,26.52,0.1873,0.393,46.89,0.331,0.87,0.2689,0.5975,True,0.418,0.929
299,331,339,389,PANTSERVERKENNERS,50,8,8,0.5,0.125,26.52,0.1873,0.264,26.52,0.1873,1.8,0.2689,0.5378,False,0.3312,0.6623
300,385,245,361,TERRIERS PARAS (CarlG),55,8,8,0.5,0.125,26.52,0.1873,0.357,31.21,0.2203,1.8,0.2689,0.4889,True,0.3797,0.6903
301,332,246,274,TERRIERS PARAS,50,8,8,0.5,0.125,26.52,0.1873,0.357,31.21,0.2203,2.39,0.2689,0.5378,True,0.3797,0.7593
302,147,199,72,SAPEURS,40,8,8,0.5,0.125,26.52,0.1873,0.393,46.89,0.331,0,0.2689,0.6722,True,0.418,1.0451
303,468,350,476,ESR-GVP,75,5,6,0.375,0.155,46.94,0.3314,0.33,26.99,0.1905,2.95,0.2674,0.3565,True,0.3178,0.4237
304,87,312,105,ESCORTE PC,35,8,8,0.5,0.123,25.6,0.1807,0.287,25.6,0.1807,0,0.2667,0.762,False,0.3404,0.9726
305,154,285,161,MECH. FUSILIER ,40,7,7,0.4375,0.149,32.65,0.2305,0.347,32.65,0.2305,2.02,0.2664,0.6659,False,0.3554,0.8885
306,248,304,270,N.G. CAV. SCOUTS (DRAGON),45,8,8,0.5,0.115,27.76,0.196,0.289,27.76,0.196,1.3,0.2661,0.5913,False,0.344,0.7645
307,155,305,185,N.G. CAV. SCOUTS (LAW),40,8,8,0.5,0.115,27.76,0.196,0.289,27.76,0.196,2.17,0.2661,0.6652,False,0.344,0.8601
308,416,330,428,SHPz,60,6,6,0.375,0.182,37.19,0.2625,0.364,27.28,0.1926,3.49,0.2655,0.4425,True,0.3334,0.5556
309,365,147,202,PIONIER (Flam.),50,7,8,0.5,0.12,25.72,0.1816,0.409,64.87,0.458,0,0.2653,0.5307,True,0.4506,0.9013
310,391,148,216,SAPEURS-PARAS (Flam.),55,7,8,0.5,0.12,25.72,0.1816,0.409,64.87,0.458,0,0.2653,0.4824,True,0.4506,0.8193
311,392,149,217,LEGION.-SAPEURS (Flam.),55,7,8,0.5,0.12,25.72,0.1816,0.409,64.87,0.458,0,0.2653,0.4824,True,0.4506,0.8193
312,158,172,58,REZ. SAPERI (LPO),40,7,8,0.5,0.118,25.62,0.1808,0.374,64.74,0.4571,0,0.2643,0.6607,True,0.4349,1.0872
313,342,205,214,AIRBORNE GUNNERS,50,7,7,0.4375,0.144,32.37,0.2285,0.453,38.08,0.2688,2.39,0.2636,0.5272,True,0.4108,0.8216
314,259,206,142,DSh. PULEMETCHIKI,45,7,7,0.4375,0.144,32.37,0.2285,0.453,38.08,0.2688,2.39,0.2636,0.5858,True,0.4108,0.9129
315,260,297,255,GV. PULEMETCHIKI,45,7,7,0.4375,0.144,32.37,0.2285,0.335,32.37,0.2285,2.76,0.2636,0.5858,False,0.3495,0.7768
316,261,298,256,MOT.-SCHÜTZEN (s.MG),45,7,7,0.4375,0.144,32.37,0.2285,0.335,32.37,0.2285,2.39,0.2636,0.5858,False,0.3495,0.7768
318,263,300,258,PULEMETCHIKI,45,7,7,0.4375,0.144,32.37,0.2285,0.335,32.37,0.2285,2.76,0.2636,0.5858,False,0.3495,0.7768
318,263,300,258,PULEMETCHIKI,45,7,7,0.4375,0.144,32.37,0.2285,0.335,32.37,0.2285,2.76,0.2636,0.5858,False,0.3495,0.7768
319,264,301,259,GUNNERS,45,7,7,0.4375,0.144,32.37,0.2285,0.335,32.37,0.2285,2.39,0.2636,0.5858,False,0.3495,0.7768
320,344,207,215,DESANT. PULEMETCHIKI,50,7,7,0.4375,0.144,32.37,0.2285,0.453,38.08,0.2688,2.76,0.2636,0.5272,True,0.4108,0.8216
321,160,369,278,SEK,40,6,6,0.375,0.162,41.67,0.2942,0.271,35.29,0.2492,0,0.2632,0.658,True,0.3028,0.7571
322,93,221,47,HJV INGENIØRER,35,8,8,0.5,0.109,24.81,0.1752,0.35,44.87,0.3168,0.87,0.2592,0.7404,True,0.3957,1.1304
323,279,315,281,DSh. (RPG-7),45,7,7,0.4375,0.127,34.33,0.2424,0.33,26.67,0.1883,2.02,0.2589,0.5752,True,0.3391,0.7536
324,36,340,55,LIDOVÁ MILICE,30,8,8,0.5,0.109,24.1,0.1702,0.272,24.1,0.1702,1.81,0.2579,0.8596,False,0.3312,1.1041
325,354,219,235,KOMANDOSI,50,6,6,0.375,0.183,31.36,0.2214,0.481,37.55,0.2651,2.22,0.2577,0.5154,True,0.4005,0.801
326,166,320,201,WACH. PANZERJÄGER,40,6,6,0.375,0.168,36.0,0.2541,0.325,42.35,0.299,3.67,0.2577,0.6442,True,0.3372,0.8429
327,355,308,367,MOT. PRŮZKUMNÍCI,50,7,7,0.4375,0.141,29.05,0.205,0.327,29.05,0.205,1.57,0.2574,0.5148,False,0.3413,0.6826
328,169,309,189,MOTOSTŘELCI (RPG7),40,7,7,0.4375,0.141,29.05,0.205,0.327,29.05,0.205,1.57,0.2574,0.6435,False,0.3413,0.8532
329,170,310,190,MOTOSTŘELCI,40,7,7,0.4375,0.141,29.05,0.205,0.327,29.05,0.205,2.39,0.2574,0.6435,False,0.3413,0.8532
330,175,316,199,MECH. FUSILIER (RL-83),40,7,7,0.4375,0.137,29.33,0.2071,0.319,29.33,0.2071,1.29,0.2563,0.6407,False,0.3382,0.8454
331,288,317,283,MOT.-SCHÜTZEN,45,7,7,0.4375,0.137,29.33,0.2071,0.319,29.33,0.2071,2.02,0.2563,0.5695,False,0.3382,0.7515
332,356,318,377,MOT.-SCHÜTZEN (RPG-27),50,7,7,0.4375,0.137,29.33,0.2071,0.319,29.33,0.2071,4.55,0.2563,0.5126,False,0.3382,0.6763
333,179,331,206,ARM. RIFLES,40,7,7,0.4375,0.132,29.33,0.2071,0.308,29.33,0.2071,2.39,0.2541,0.6352,False,0.333,0.8326
334,182,381,325,MOTOSTRELKI MVD (BMP),40,7,7,0.4375,0.125,30.87,0.2179,0.239,19.2,0.1355,1.8,0.2531,0.6328,False,0.288,0.7199
335,102,225,50,DSh. SAPERI (Rys),35,5,5,0.3125,0.172,46.97,0.3316,0.46,55.25,0.3901,0,0.253,0.7229,True,0.3942,1.1264
336,185,231,104,GENIE PARACHUTISTE,40,6,6,0.375,0.156,36.63,0.2586,0.39,58.78,0.415,0,0.253,0.6324,True,0.3895,0.9738
337,462,364,471,URSN RAZV.,70,6,6,0.375,0.166,33.2,0.2344,0.325,22.59,0.1595,3.49,0.2528,0.3611,True,0.3093,0.4418
